datetime,pred_OT,true_OT
2019-08-01 00:00:00,611.5751061534871,598.2884673534394
2019-08-01 01:00:00,579.1224426094833,558.8594394372532
2019-08-01 02:00:00,527.7481801295863,522.6711530288908
2019-08-01 03:00:00,483.65296112892185,493.7345281475687
2019-08-01 04:00:00,452.6024501852389,464.60786017208227
2019-08-01 05:00:00,426.1786842725337,430.1299653075918
2019-08-01 06:00:00,415.0319093199047,406.5445631568321
2019-08-01 07:00:00,428.5595677022458,424.38864701962206
2019-08-01 08:00:00,469.36121034558397,532.1333197000457
2019-08-01 09:00:00,567.9791126947462,681.967624539055
2019-08-01 10:00:00,690.8901100375605,715.1752319124009
2019-08-01 11:00:00,738.2803913453716,722.5769180013032
2019-08-01 12:00:00,752.2164863230915,705.2429511011966
2019-08-01 13:00:00,730.9487592887929,722.8469912293364
2019-08-01 14:00:00,723.294121662324,746.9325079044369
2019-08-01 15:00:00,724.6599682946478,772.9384631701606
2019-08-01 16:00:00,724.7729300521302,738.8906657616134
2019-08-01 17:00:00,680.7785394002786,668.8946372305807
2019-08-01 18:00:00,614.3234405775647,633.2064621122156
2019-08-01 19:00:00,574.7170301738763,574.5330274472494
2019-08-01 20:00:00,560.5613325125167,581.8547051185893
2019-08-01 21:00:00,579.0758163133811,550.5375327172317
2019-08-01 22:00:00,593.1411223903993,561.7000875698179
2019-08-01 23:00:00,601.7462430141036,565.2008892402038
2019-08-02 00:00:00,580.0642908336337,584.6353386210989
2019-08-02 01:00:00,555.1787380360129,560.609840272446
2019-08-02 02:00:00,516.7434871152462,511.12851013977945
2019-08-02 03:00:00,472.8659338885055,478.68108022563086
2019-08-02 04:00:00,439.23659029924994,466.1682146787673
2019-08-02 05:00:00,423.7508788353125,434.3409253147263
2019-08-02 06:00:00,414.1294128912438,430.6400822702752
2019-08-02 07:00:00,438.01941257680653,446.1536349631838
2019-08-02 08:00:00,497.18211839845725,500.92617412045576
2019-08-02 09:00:00,564.7460407394929,592.4471320748296
2019-08-02 10:00:00,642.4597229978308,639.3978827328135
2019-08-02 11:00:00,678.723197265772,625.1046053393369
2019-08-02 12:00:00,683.8520011235919,626.2748758398415
2019-08-02 13:00:00,667.5773464112899,652.2308115210674
2019-08-02 14:00:00,672.0300209225243,663.6034286680243
2019-08-02 15:00:00,667.8307710871079,687.8889793244049
2019-08-02 16:00:00,668.980644893313,667.6043300771807
2019-08-02 17:00:00,628.5905179403793,634.6367886168405
2019-08-02 18:00:00,591.2012703459051,592.127054047869
2019-08-02 19:00:00,554.9515540511755,569.2418151883005
2019-08-02 20:00:00,554.8217995821668,535.5440994253489
2019-08-02 21:00:00,557.1920743651519,512.0187137528407
2019-08-02 22:00:00,559.4338958093193,538.724828613363
2019-08-02 23:00:00,571.1070481556253,577.1236220140363
2019-08-03 00:00:00,573.5803598819947,590.6867251049016
2019-08-03 01:00:00,564.9907788927294,554.8985329958965
2019-08-03 02:00:00,518.9289833912102,497.6754297122403
2019-08-03 03:00:00,470.9176023194149,465.067964943053
2019-08-03 04:00:00,433.35026253006174,454.7155965070332
2019-08-03 05:00:00,418.5846822700747,437.71170267944456
2019-08-03 06:00:00,421.51204777274864,417.7871412125511
2019-08-03 07:00:00,436.4839384886298,443.3429867528614
2019-08-03 08:00:00,482.41707596359174,457.616259269653
2019-08-03 09:00:00,520.2617376068428,454.36551116504495
2019-08-03 10:00:00,535.9103527885161,450.5046291071135
2019-08-03 11:00:00,539.5569309415823,480.0714006732783
2019-08-03 12:00:00,553.4010023776333,506.36742018224805
2019-08-03 13:00:00,567.2394904126804,520.2405963204615
2019-08-03 14:00:00,571.9469942289159,496.84524026718515
2019-08-03 15:00:00,537.7374593144942,530.6129712503382
2019-08-03 16:00:00,540.5173313601307,536.1442383331149
2019-08-03 17:00:00,533.7069719790653,501.9864159509963
2019-08-03 18:00:00,514.9640825356133,484.7524715861186
2019-08-03 19:00:00,511.34465253790796,469.0288713844097
2019-08-03 20:00:00,507.23868301764037,459.6667258623364
2019-08-03 21:00:00,506.323027431367,469.72903097920835
2019-08-03 22:00:00,514.2811818598561,507.3176379633153
2019-08-03 23:00:00,530.3400536482086,547.0667383618733
2019-08-04 00:00:00,536.1929401536552,551.3577215721406
2019-08-04 01:00:00,524.8631327774536,545.5964021038783
2019-08-04 02:00:00,505.68795576545017,511.9787049235687
2019-08-04 03:00:00,470.06209443332983,490.663823933126
2019-08-04 04:00:00,439.54123219076405,462.2073082374107
2019-08-04 05:00:00,419.4161414259837,449.4343829900342
2019-08-04 06:00:00,418.74954137948953,424.23861783726943
2019-08-04 07:00:00,416.4343206677067,413.2160934250859
2019-08-04 08:00:00,424.5267590322717,429.999933609139
2019-08-04 09:00:00,455.13932138215506,450.7146803123064
2019-08-04 10:00:00,490.22616180975194,440.29229480788894
2019-08-04 11:00:00,487.41086723394676,433.3907084577572
2019-08-04 12:00:00,493.9265649834851,465.368034396936
2019-08-04 13:00:00,493.33600342891395,504.5370007644131
2019-08-04 14:00:00,519.0093060021425,496.625188471846
2019-08-04 15:00:00,525.3242637594166,503.3267232828329
2019-08-04 16:00:00,522.1324398490502,502.3965103784507
2019-08-04 17:00:00,510.05018370850325,490.2737343823566
2019-08-04 18:00:00,490.9263731540468,448.094078430492
2019-08-04 19:00:00,473.67697417175964,469.57899810046314
2019-08-04 20:00:00,487.8538078059362,454.6755867536631
2019-08-04 21:00:00,491.57192409295,480.36146399242614
2019-08-04 22:00:00,510.14072268649915,521.810955806759
2019-08-04 23:00:00,540.8237364309092,580.0442859569487
