datetime,pred_OT,true_OT
2019-08-01 00:00:00,28.89258326283752,29.000707307535713
2019-08-01 01:00:00,28.824340359840594,28.90068459866238
2019-08-01 02:00:00,28.62042933174895,28.8006615602119
2019-08-01 03:00:00,28.57545375131399,28.70063852176142
2019-08-01 04:00:00,28.528163715371523,28.70063852176142
2019-08-01 05:00:00,28.64359036568134,28.70063852176142
2019-08-01 06:00:00,28.917048433536475,29.20075305485953
2019-08-01 07:00:00,29.611791783987393,29.800890626408123
2019-08-01 08:00:00,30.292612807061488,30.601073615703385
2019-08-01 09:00:00,31.1180855690749,30.901142401477678
2019-08-01 10:00:00,31.291233207208276,30.901142401477678
2019-08-01 11:00:00,31.317908851825194,31.001165439928158
2019-08-01 12:00:00,31.209562342553475,31.101188148801494
2019-08-01 13:00:00,31.108132668844032,31.101188148801494
2019-08-01 14:00:00,30.97199390758488,31.001165439928158
2019-08-01 15:00:00,30.802641020710098,30.801119692604345
2019-08-01 16:00:00,30.650177973834367,30.601073615703385
2019-08-01 17:00:00,30.252924467990603,30.200982121055752
2019-08-01 18:00:00,29.850001246504878,29.800890626408123
2019-08-01 19:00:00,29.518204398466086,29.600844879084306
2019-08-01 20:00:00,29.37109005909215,29.500821840633826
2019-08-01 21:00:00,29.305783688465738,29.500821840633826
2019-08-01 22:00:00,29.229446700341164,29.30077609331001
2019-08-01 23:00:00,29.15902595156373,29.20075305485953
2019-08-02 00:00:00,28.968899817179043,29.000707307535713
2019-08-02 01:00:00,28.889559392523328,28.8006615602119
2019-08-02 02:00:00,28.60808946903846,28.70063852176142
2019-08-02 03:00:00,28.442634326280384,28.70063852176142
2019-08-02 04:00:00,28.489025934922964,28.600615812888083
2019-08-02 05:00:00,28.704193011280605,28.600615812888083
2019-08-02 06:00:00,28.965142308137942,29.100730345986193
2019-08-02 07:00:00,29.72004634123539,29.500821840633826
2019-08-02 08:00:00,30.28949171148924,29.800890626408123
2019-08-02 09:00:00,30.479999166631806,29.900913335281455
2019-08-02 10:00:00,30.414265004869936,30.000936373731935
2019-08-02 11:00:00,30.458436911434468,30.200982121055752
2019-08-02 12:00:00,30.50718994032786,30.40102786837957
2019-08-02 13:00:00,30.589574009926523,30.50105090683005
2019-08-02 14:00:00,30.574643835637353,30.601073615703385
2019-08-02 15:00:00,30.478912550781573,30.50105090683005
2019-08-02 16:00:00,30.46923682493046,30.301005159506232
2019-08-02 17:00:00,30.22262841842531,29.800890626408123
2019-08-02 18:00:00,29.708642971985146,29.100730345986193
2019-08-02 19:00:00,29.15206693012677,28.90068459866238
2019-08-02 20:00:00,28.98481246094032,28.70063852176142
2019-08-02 21:00:00,28.82814697587644,28.600615812888083
2019-08-02 22:00:00,28.723912600654874,28.600615812888083
2019-08-02 23:00:00,28.69737867421072,28.500592774437603
2019-08-03 00:00:00,28.603766899980613,28.400569900775693
2019-08-03 01:00:00,28.47232329474282,28.300547027113787
2019-08-03 02:00:00,28.241422864591307,28.20052415345188
2019-08-03 03:00:00,28.081526369977002,28.10050127978997
2019-08-03 04:00:00,27.998154063306174,28.10050127978997
2019-08-03 05:00:00,28.277336721398076,28.20052415345188
2019-08-03 06:00:00,28.704444149065825,28.8006615602119
2019-08-03 07:00:00,29.517287185268877,29.20075305485953
2019-08-03 08:00:00,30.133747394548323,29.600844879084306
2019-08-03 09:00:00,30.460662875478288,30.000936373731935
2019-08-03 10:00:00,30.568429658550265,30.301005159506232
2019-08-03 11:00:00,30.62345651799416,30.50105090683005
2019-08-03 12:00:00,30.7583109171155,30.50105090683005
2019-08-03 13:00:00,30.67926480485113,30.601073615703385
2019-08-03 14:00:00,30.63183601693021,30.601073615703385
2019-08-03 15:00:00,30.388768257704122,30.40102786837957
2019-08-03 16:00:00,30.22538137632552,30.200982121055752
2019-08-03 17:00:00,29.85064062616804,29.800890626408123
2019-08-03 18:00:00,29.420155197542766,29.400798802183346
2019-08-03 19:00:00,29.144113574440446,29.30077609331001
2019-08-03 20:00:00,29.160309984124396,29.20075305485953
2019-08-03 21:00:00,29.161248949413235,29.100730345986193
2019-08-03 22:00:00,29.096173941943288,29.100730345986193
2019-08-03 23:00:00,29.056101315920213,29.100730345986193
2019-08-04 00:00:00,28.954868070189764,29.100730345986193
2019-08-04 01:00:00,28.925673137869122,29.100730345986193
2019-08-04 02:00:00,28.896623219492703,29.100730345986193
2019-08-04 03:00:00,28.860647896548215,29.100730345986193
2019-08-04 04:00:00,28.87009192966572,29.100730345986193
2019-08-04 05:00:00,29.034105996353084,29.100730345986193
2019-08-04 06:00:00,29.31348755425257,29.500821840633826
2019-08-04 07:00:00,29.812360899818994,29.900913335281455
2019-08-04 08:00:00,30.4872000976939,30.50105090683005
2019-08-04 09:00:00,31.308075258521164,30.901142401477678
2019-08-04 10:00:00,31.672894747853782,31.201211187251975
2019-08-04 11:00:00,31.721716987947822,31.50127997302627
2019-08-04 12:00:00,31.86993442202929,31.601302681899604
2019-08-04 13:00:00,31.699478440446974,31.601302681899604
2019-08-04 14:00:00,31.705155077209003,31.40125693457579
2019-08-04 15:00:00,31.318254248674158,31.301234225702455
2019-08-04 16:00:00,30.869556716540238,31.001165439928158
2019-08-04 17:00:00,30.516100058468908,30.50105090683005
2019-08-04 18:00:00,30.104048538771508,29.900913335281455
2019-08-04 19:00:00,29.769188600738158,29.70086758795764
2019-08-04 20:00:00,29.725932918639394,29.600844879084306
2019-08-04 21:00:00,29.669701454727008,29.500821840633826
2019-08-04 22:00:00,29.68003534613861,29.500821840633826
2019-08-04 23:00:00,29.664914676259073,29.400798802183346
