datetime,pred_KW,pred_GHI,pred_OT,true_KW,true_GHI,true_OT
2019-08-19 13:00:00,711.05396,521.4317,29.159348,710.84,687.00006,28.8
2019-08-19 14:00:00,708.9418,481.39392,29.001259,717.06,384.0,28.6
2019-08-19 15:00:00,704.5434,329.84573,28.711254,714.76,229.0,28.5
2019-08-19 16:00:00,683.2263,169.77419,28.452875,686.27997,24.000002,28.3
2019-08-19 17:00:00,652.02423,14.963075,28.190668,667.33,59.0,28.1
2019-08-19 18:00:00,645.3419,-14.379622,27.8826,632.88,19.000002,27.9
2019-08-19 19:00:00,623.6855,-39.48738,27.777784,609.65,1.006074e-06,27.9
2019-08-19 20:00:00,607.49207,-38.01335,27.859377,593.86,1.006074e-06,27.9
2019-08-19 21:00:00,604.7187,-16.759703,27.840017,593.9,1.006074e-06,27.9
2019-08-19 22:00:00,613.90906,1.09163,27.794287,610.09,1.006074e-06,27.8
2019-08-19 23:00:00,623.3707,1.4832926,27.693312,623.57,1.006074e-06,27.7
2019-08-20 00:00:00,608.433,6.392106,27.607061,620.72003,1.006074e-06,27.6
2019-08-20 01:00:00,575.5507,4.1584635,27.586895,574.62,1.006074e-06,27.4
2019-08-20 02:00:00,527.11035,-22.718931,27.226559,529.71,1.006074e-06,27.3
2019-08-20 03:00:00,491.27692,-12.691894,27.142853,490.25,1.006074e-06,27.2
2019-08-20 04:00:00,459.8659,2.4679422,27.100325,464.77,1.006074e-06,27.2
2019-08-20 05:00:00,440.1757,7.887971,27.27479,443.88,1.006074e-06,27.2
2019-08-20 06:00:00,426.4988,51.064392,27.546793,424.75,36.0,27.8
2019-08-20 07:00:00,432.26398,159.17131,28.20683,441.30002,158.0,28.3
2019-08-20 08:00:00,483.92035,287.0204,28.81649,509.06,412.0,28.8
2019-08-20 09:00:00,578.3451,553.0864,29.072262,608.57,651.0,29.2
2019-08-20 10:00:00,659.82104,728.3056,29.38861,662.02,136.0,29.4
2019-08-20 11:00:00,661.7015,350.05637,29.656588,682.63,368.0,29.6
2019-08-20 12:00:00,686.60406,403.4514,29.654734,690.27997,761.00006,29.5
2019-08-20 13:00:00,710.1256,557.2502,29.535812,703.95,421.0,29.3
2019-08-20 14:00:00,712.3191,424.1064,29.170135,716.86,230.0,29.2
2019-08-20 15:00:00,690.9806,208.93477,29.033178,710.94,515.0,29.0
2019-08-20 16:00:00,688.8409,293.23398,29.082817,693.52997,318.0,28.7
2019-08-20 17:00:00,677.19574,176.79587,28.531528,664.51,94.0,28.5
2019-08-20 18:00:00,635.47394,-10.345183,28.21686,629.25,23.000002,28.2
2019-08-20 19:00:00,602.1353,-11.565734,28.144278,606.06,1.006074e-06,28.0
2019-08-20 20:00:00,598.25116,3.0864115,28.071344,588.49,1.006074e-06,28.0
2019-08-20 21:00:00,605.6792,-7.0389395,27.958153,591.58,1.006074e-06,27.9
2019-08-20 22:00:00,607.4148,-4.74298,27.773384,605.24,1.006074e-06,27.9
2019-08-20 23:00:00,621.37,3.8075113,27.773895,606.65,1.006074e-06,27.7
2019-08-21 00:00:00,610.7945,-1.802947,27.594862,588.03,1.006074e-06,27.6
2019-08-21 01:00:00,556.70087,-7.3195486,27.560047,554.26,1.006074e-06,27.5
2019-08-21 02:00:00,511.77234,11.945069,27.469597,512.84,1.006074e-06,27.3
2019-08-21 03:00:00,475.5312,29.234652,27.17919,473.25,1.006074e-06,27.3
2019-08-21 04:00:00,444.4766,-3.9355307,27.077515,450.68,1.006074e-06,27.2
2019-08-21 05:00:00,421.063,-18.542448,27.360743,430.44,1.006074e-06,27.3
2019-08-21 06:00:00,413.68222,85.57249,27.82809,409.51,19.000002,27.9
2019-08-21 07:00:00,432.03375,163.70528,28.476114,428.85,236.0,28.3
2019-08-21 08:00:00,503.23865,476.32584,28.842844,513.3,381.0,28.4
2019-08-21 09:00:00,583.21063,599.5455,28.56765,601.16,595.0,28.6
2019-08-21 10:00:00,644.7051,618.5357,28.749264,673.35,689.0,28.7
2019-08-21 11:00:00,704.54926,665.5789,28.856241,691.69,791.0,28.8
2019-08-21 12:00:00,726.3198,726.8476,28.848837,701.78,338.0,28.8
2019-08-21 13:00:00,710.30945,434.19418,29.04692,713.83,704.0,28.9
2019-08-21 14:00:00,716.6985,507.8153,29.099056,729.39,223.0,28.8
2019-08-21 15:00:00,720.3585,344.0784,28.772255,721.83,482.0,28.8
2019-08-21 16:00:00,703.0959,281.9084,28.996302,706.08,400.0,28.7
2019-08-21 17:00:00,681.02625,208.91136,28.580267,668.35,195.0,28.5
2019-08-21 18:00:00,634.74695,80.873184,28.334784,632.7,21.999987,28.2
2019-08-21 19:00:00,598.7397,-17.89691,28.055964,615.57,1.006074e-06,28.3
2019-08-21 20:00:00,593.039,-1.0500174,28.270094,593.51,1.006074e-06,28.3
2019-08-21 21:00:00,596.41724,8.320664,28.210785,587.54,1.006074e-06,28.3
2019-08-21 22:00:00,604.669,16.333254,28.140419,609.89,1.006074e-06,28.2
2019-08-21 23:00:00,622.3903,10.63794,27.984749,632.72003,1.006074e-06,28.2
2019-08-22 00:00:00,618.1324,17.270144,27.969671,620.87,1.006074e-06,28.2
2019-08-22 01:00:00,575.3285,0.91401774,28.13986,580.45,1.006074e-06,28.2
2019-08-22 02:00:00,530.5128,-1.7199087,28.100243,532.36,1.006074e-06,28.1
2019-08-22 03:00:00,484.49762,-2.587493,28.051025,489.49,1.006074e-06,28.1
2019-08-22 04:00:00,458.43106,-7.888488,27.93736,464.05,1.006074e-06,28.1
2019-08-22 05:00:00,426.2637,-3.2657766,28.132957,445.86,1.006074e-06,28.1
2019-08-22 06:00:00,426.0075,46.669548,28.47256,424.88,48.0,28.7
2019-08-22 07:00:00,432.95193,199.53316,29.357601,448.19,242.0,29.6
2019-08-22 08:00:00,508.77716,474.59323,30.223768,526.87,459.0,30.1
2019-08-22 09:00:00,590.9871,645.4408,30.536354,620.73,659.0,30.5
2019-08-22 10:00:00,675.82477,807.70984,30.665554,680.85,816.00006,30.9
2019-08-22 11:00:00,723.3612,820.9146,30.922968,677.67,935.0,31.0
2019-08-22 12:00:00,723.5335,890.27954,30.951485,684.55,963.00006,31.1
2019-08-22 13:00:00,727.8534,819.20856,30.856829,708.65,922.00006,31.0
2019-08-22 14:00:00,730.72107,702.927,30.864882,735.14,818.00006,30.7
2019-08-22 15:00:00,742.1458,596.05774,30.460943,722.17,305.0,30.3
2019-08-22 16:00:00,713.2321,276.6895,29.956043,708.08,449.0,29.8
2019-08-22 17:00:00,688.5129,189.74336,29.409603,662.0,228.0,29.4
2019-08-22 18:00:00,640.1047,91.46418,28.962614,615.14,37.0,28.9
2019-08-22 19:00:00,602.5333,-1.5911093,28.637533,555.56,1.006074e-06,28.8
2019-08-22 20:00:00,571.59106,-11.524993,28.558146,505.14,1.006074e-06,28.8
2019-08-22 21:00:00,553.1972,15.21425,28.619143,513.61,1.006074e-06,28.7
2019-08-22 22:00:00,566.8553,14.789582,28.48867,523.12,1.006074e-06,28.7
2019-08-22 23:00:00,572.3327,10.983384,28.45967,525.68,1.006074e-06,28.6
2019-08-23 00:00:00,550.91376,11.339448,28.448305,516.65,1.006074e-06,28.4
2019-08-23 01:00:00,506.63672,4.4662333,28.394588,485.83,1.006074e-06,28.1
2019-08-23 02:00:00,464.5797,-8.899566,28.072088,439.58002,1.006074e-06,28.0
2019-08-23 03:00:00,424.6439,-9.320617,27.943367,445.09,1.006074e-06,28.0
2019-08-23 04:00:00,425.06894,42.43315,28.199072,422.94,1.006074e-06,28.0
2019-08-23 05:00:00,412.40805,45.157593,28.378532,420.13,1.006074e-06,28.0
2019-08-23 06:00:00,414.9657,88.163345,28.715368,404.67,54.0,28.9
2019-08-23 07:00:00,436.16156,255.23424,29.687477,424.80002,252.0,29.5
2019-08-23 08:00:00,486.27338,503.9296,30.398296,484.71,471.0,30.0
2019-08-23 09:00:00,550.4411,662.75507,30.743677,532.02,670.0,30.5
2019-08-23 10:00:00,583.2822,798.7867,31.02465,615.81,826.0,30.8
2019-08-23 11:00:00,650.3652,863.5092,31.063528,640.16,931.0,30.9
2019-08-23 12:00:00,679.7076,835.4685,30.930784,610.17,960.0,31.0
2019-08-23 13:00:00,666.8835,830.5454,30.76595,601.16,918.0,30.9
2019-08-23 14:00:00,652.8278,693.2451,30.595106,619.58,195.0,30.7
2019-08-23 15:00:00,635.4243,346.72925,30.273043,641.74,648.0,30.4
2019-08-23 16:00:00,650.18726,369.0603,30.484837,627.81,200.0,30.0
2019-08-23 17:00:00,618.4343,166.16138,30.004759,605.39,222.0,29.6
2019-08-23 18:00:00,584.63055,77.70907,29.465117,572.21,34.0,29.2
2019-08-23 19:00:00,548.9789,4.166154,29.099037,546.25,1.006074e-06,29.0
2019-08-23 20:00:00,537.1428,7.5242624,29.089499,525.54,1.006074e-06,29.0
2019-08-23 21:00:00,538.2768,-4.9554586,29.006592,520.51,1.006074e-06,29.0
2019-08-23 22:00:00,534.74005,10.389939,29.024923,539.11,1.006074e-06,28.9
2019-08-23 23:00:00,552.501,3.8506784,28.818712,574.16,1.006074e-06,28.8
2019-08-24 00:00:00,556.88336,6.4840097,28.728445,575.98,1.006074e-06,28.7
2019-08-24 01:00:00,526.4467,-6.39334,28.70305,545.22,1.006074e-06,28.6
2019-08-24 02:00:00,493.56024,0.3107615,28.621359,508.83,1.006074e-06,28.5
2019-08-24 03:00:00,467.23288,5.0563517,28.489567,475.2,1.006074e-06,28.6
2019-08-24 04:00:00,446.69223,2.5159159,28.619139,447.73,1.006074e-06,28.6
2019-08-24 05:00:00,421.90564,13.042436,28.93299,430.07,1.006074e-06,28.7
2019-08-24 06:00:00,410.31204,78.09173,29.34098,414.02,45.0,28.9
2019-08-24 07:00:00,409.37405,181.13892,29.661926,421.07,228.0,29.1
2019-08-24 08:00:00,459.7759,353.04272,29.804237,443.69,381.0,29.4
2019-08-24 09:00:00,491.61816,525.06287,29.993484,459.08,599.0,29.8
2019-08-24 10:00:00,501.0747,714.1406,30.142338,483.24,381.0,30.0
2019-08-24 11:00:00,493.56882,451.16794,30.186502,506.17,580.0,30.1
2019-08-24 12:00:00,513.8145,596.86127,29.805428,509.95,795.00006,30.2
2019-08-24 13:00:00,536.1843,657.2293,29.883514,531.15,578.0,30.1
2019-08-24 14:00:00,554.48267,533.2451,30.139685,532.66,536.0,30.0
2019-08-24 15:00:00,538.9963,404.3219,29.797396,537.22,330.0,29.8
2019-08-24 16:00:00,546.46893,284.0505,29.54468,528.46,213.0,29.6
2019-08-24 17:00:00,528.931,119.72759,29.417126,516.6,80.0,29.4
2019-08-24 18:00:00,509.3167,-0.5470571,29.185698,496.21,15.000001,29.2
2019-08-24 19:00:00,498.0383,-25.239546,29.124584,494.35,1.006074e-06,29.1
2019-08-24 20:00:00,510.8323,-27.816328,29.106886,499.47,1.006074e-06,29.1
2019-08-24 21:00:00,526.8173,-23.747862,29.116617,512.18,1.006074e-06,29.0
2019-08-24 22:00:00,539.0786,-28.87831,28.995998,548.12,1.006074e-06,29.0
2019-08-24 23:00:00,566.2513,-17.560637,28.95832,575.01,1.006074e-06,29.0
2019-08-25 00:00:00,574.32776,-14.193099,28.805876,574.35,1.006074e-06,29.0
2019-08-25 01:00:00,548.5146,1.2862711,28.834076,549.15,1.006074e-06,28.9
2019-08-25 02:00:00,515.81024,-17.802,28.694605,500.73,1.006074e-06,28.9
2019-08-25 03:00:00,475.19196,-11.649398,28.727343,474.58002,1.006074e-06,28.9
2019-08-25 04:00:00,450.10806,-10.837325,28.838013,448.23,1.006074e-06,28.7
2019-08-25 05:00:00,424.4143,-17.582624,28.868586,429.23,1.006074e-06,28.5
2019-08-25 06:00:00,401.3712,40.803574,28.96572,409.87,49.0,28.9
2019-08-25 07:00:00,404.7206,141.66177,29.484514,412.16,143.0,29.4
2019-08-25 08:00:00,423.55966,303.35895,30.13634,423.37,266.0,30.1
2019-08-25 09:00:00,447.74698,446.97842,30.770151,428.80002,483.0,30.7
2019-08-25 10:00:00,455.49875,595.3421,31.279573,446.04,455.0,31.0
2019-08-25 11:00:00,459.6415,559.68915,31.269983,464.09,494.0,31.0
2019-08-25 12:00:00,454.2464,557.39166,30.886795,491.2,741.00006,30.8
2019-08-25 13:00:00,493.86377,674.3457,30.406517,511.51,606.0,30.8
2019-08-25 14:00:00,519.9181,536.79254,30.565565,523.4,706.0,30.7
2019-08-25 15:00:00,536.0288,511.7995,30.379942,527.55,505.0,30.5
2019-08-25 16:00:00,538.6713,348.74033,30.147081,525.97,392.0,30.1
2019-08-25 17:00:00,519.1565,209.05017,29.610048,526.03,204.0,29.7
2019-08-25 18:00:00,505.73093,69.45911,29.23491,507.15,23.000002,29.3
2019-08-25 19:00:00,498.438,-23.04994,29.062479,512.07,1.006074e-06,29.1
2019-08-25 20:00:00,519.8651,-33.44342,29.023035,521.25,1.006074e-06,29.0
2019-08-25 21:00:00,547.1334,-21.255674,29.015566,550.77,1.006074e-06,28.9
2019-08-25 22:00:00,576.7598,-17.36801,28.976854,580.38,1.006074e-06,28.9
2019-08-25 23:00:00,600.51416,-6.06903,28.980621,615.16,1.006074e-06,28.8
2019-08-26 00:00:00,612.2147,0.21765238,28.923712,606.97,1.006074e-06,28.7
2019-08-26 01:00:00,580.8362,-4.6318502,28.574837,561.73,1.006074e-06,28.6
2019-08-26 02:00:00,521.9949,-5.792861,28.502625,522.5,1.006074e-06,28.5
2019-08-26 03:00:00,480.03473,-8.227279,28.360231,480.28,1.006074e-06,28.4
2019-08-26 04:00:00,452.61136,-12.557128,28.273634,455.54,1.006074e-06,28.3
2019-08-26 05:00:00,434.91782,-8.548278,28.300001,438.01,1.006074e-06,28.2
2019-08-26 06:00:00,424.07602,41.520416,28.5734,421.9,48.0,28.7
2019-08-26 07:00:00,435.48907,140.76593,29.198906,439.56,226.0,29.3
2019-08-26 08:00:00,479.42245,369.2036,29.977657,516.52,413.0,29.9
2019-08-26 09:00:00,569.9892,617.18976,30.453056,611.12,632.0,30.2
2019-08-26 10:00:00,646.66003,728.2627,30.664936,670.74,736.00006,30.3
2019-08-26 11:00:00,700.6763,779.17285,30.707554,695.86,846.00006,30.4
2019-08-26 12:00:00,724.25183,804.03174,30.68406,696.0,571.0,30.6
2019-08-26 13:00:00,718.2691,614.7993,30.829762,710.84,398.0,30.8
2019-08-26 14:00:00,720.62225,447.83395,30.878218,717.06,796.00006,30.7
2019-08-26 15:00:00,730.26294,499.63028,30.836845,714.76,631.0,30.5
2019-08-26 16:00:00,723.23615,419.33755,30.462133,686.27997,428.0,30.1
2019-08-26 17:00:00,668.6532,185.5308,29.746708,667.33,207.0,29.7
2019-08-26 18:00:00,629.2367,58.952843,29.279818,632.88,25.000002,29.3
2019-08-26 19:00:00,609.914,-9.061782,29.097795,609.65,1.006074e-06,29.1
2019-08-26 20:00:00,610.85455,-26.829176,28.994356,593.86,1.006074e-06,29.0
2019-08-26 21:00:00,616.4861,1.3893747,28.960302,593.9,1.006074e-06,28.9
2019-08-26 22:00:00,630.5271,20.687487,28.875275,610.09,1.006074e-06,28.8
2019-08-26 23:00:00,641.03564,14.80829,28.732584,623.57,1.006074e-06,28.6
2019-08-27 00:00:00,618.28125,-3.600234,28.46591,620.72003,1.006074e-06,28.4
2019-08-27 01:00:00,574.5747,-8.891631,28.222202,574.62,1.006074e-06,28.3
2019-08-27 02:00:00,521.2689,-20.139616,28.081665,529.71,1.006074e-06,28.1
2019-08-27 03:00:00,477.8335,-17.937193,27.886902,490.25,1.006074e-06,28.0
2019-08-27 04:00:00,444.9183,-10.091918,27.909214,464.77,1.006074e-06,27.9
2019-08-27 05:00:00,430.47708,25.136019,28.020588,443.88,1.006074e-06,27.7
2019-08-27 06:00:00,421.06934,66.1539,28.166029,424.75,54.0,28.4
2019-08-27 07:00:00,436.65268,196.36432,29.037241,441.30002,262.0,29.0
2019-08-27 08:00:00,486.39972,473.6141,29.832117,509.06,490.0,29.8
2019-08-27 09:00:00,575.49634,719.1349,30.351093,608.57,692.00006,30.4
2019-08-27 10:00:00,661.5482,834.2732,30.780483,662.02,847.0,30.8
2019-08-27 11:00:00,708.40485,934.4735,31.05366,682.63,947.00006,31.0
2019-08-27 12:00:00,719.64844,894.45026,31.133842,690.27997,973.0,31.1
2019-08-27 13:00:00,718.9377,850.9087,31.112368,703.95,929.00006,30.9
2019-08-27 14:00:00,729.3536,758.74084,30.736067,716.86,822.00006,30.6
2019-08-27 15:00:00,729.75116,611.7587,30.4138,710.94,655.0,30.2
2019-08-27 16:00:00,712.98535,419.6762,29.87069,693.52997,447.0,29.8
2019-08-27 17:00:00,673.1431,214.18877,29.318653,664.51,223.0,29.2
2019-08-27 18:00:00,635.8563,74.88469,28.71645,629.25,30.000002,28.6
2019-08-27 19:00:00,608.45496,-1.4824057,28.347393,606.06,1.006074e-06,28.4
2019-08-27 20:00:00,604.90826,-6.6687613,28.282358,588.49,1.006074e-06,28.3
2019-08-27 21:00:00,608.71356,7.9167643,28.261822,591.58,1.006074e-06,28.2
2019-08-27 22:00:00,619.50726,16.437548,28.223145,605.24,1.006074e-06,28.1
2019-08-27 23:00:00,629.779,8.2400675,28.075174,606.65,1.006074e-06,28.1
2019-08-28 00:00:00,608.37177,4.4564066,28.011822,588.03,1.006074e-06,28.0
2019-08-28 01:00:00,554.1712,-2.3449392,27.998709,554.26,1.006074e-06,28.0
2019-08-28 02:00:00,510.38953,-3.6167898,27.951782,512.84,1.006074e-06,27.9
2019-08-28 03:00:00,475.50717,-2.1853476,27.848543,473.25,1.006074e-06,27.8
2019-08-28 04:00:00,445.6535,-3.631484,27.831161,450.68,1.006074e-06,27.8
2019-08-28 05:00:00,428.10773,15.939256,28.051039,430.44,1.006074e-06,27.8
2019-08-28 06:00:00,418.7988,67.09496,28.532757,409.51,51.0,28.5
2019-08-28 07:00:00,430.7797,215.2015,29.364527,428.85,254.0,29.2
2019-08-28 08:00:00,486.25833,460.94098,30.225897,513.3,477.0,29.9
2019-08-28 09:00:00,581.2089,665.1861,30.61602,601.16,677.0,30.5
2019-08-28 10:00:00,655.92096,797.5655,30.941591,673.35,832.0,30.9
2019-08-28 11:00:00,712.5988,864.9274,31.179178,691.69,933.0,31.2
2019-08-28 12:00:00,731.3718,880.632,31.256388,701.78,963.00006,31.3
2019-08-28 13:00:00,735.44305,830.08154,31.139881,713.83,922.00006,31.3
2019-08-28 14:00:00,738.0488,730.1468,31.015951,729.39,813.0,31.2
2019-08-28 15:00:00,743.1836,604.07874,30.885506,721.83,647.0,31.0
2019-08-28 16:00:00,725.7382,409.06628,30.57601,706.08,440.0,30.6
2019-08-28 17:00:00,685.7375,201.9029,30.020864,668.35,215.0,29.9
2019-08-28 18:00:00,640.58734,65.24736,29.288218,632.7,27.000002,29.3
2019-08-28 19:00:00,611.4801,-11.634368,28.877293,615.57,1.006074e-06,29.0
2019-08-28 20:00:00,610.9867,-11.514129,28.75242,593.51,1.006074e-06,28.9
2019-08-28 21:00:00,613.1139,3.6899729,28.708866,587.54,1.006074e-06,28.8
2019-08-28 22:00:00,619.8074,8.694154,28.647415,609.89,1.006074e-06,28.7
2019-08-28 23:00:00,632.9703,2.9686136,28.567314,632.72003,1.006074e-06,28.6
2019-08-29 00:00:00,625.9185,2.5065317,28.482796,620.87,1.006074e-06,28.5
2019-08-29 01:00:00,577.51154,-9.891768,28.464989,580.45,1.006074e-06,28.4
2019-08-29 02:00:00,528.3204,-14.672759,28.35264,532.36,1.006074e-06,28.3
2019-08-29 03:00:00,486.52847,-12.039733,28.198448,489.49,1.006074e-06,28.3
2019-08-29 04:00:00,455.3786,-10.137145,28.266188,464.05,1.006074e-06,28.2
2019-08-29 05:00:00,433.17007,3.4957132,28.466953,445.86,1.006074e-06,28.3
2019-08-29 06:00:00,425.34085,70.609116,28.999573,424.88,46.999992,29.0
2019-08-29 07:00:00,438.28113,211.4179,29.854513,448.19,242.0,29.9
2019-08-29 08:00:00,497.8145,449.91248,30.886284,526.87,458.0,30.5
2019-08-29 09:00:00,588.7402,654.99445,31.23636,620.73,653.0,30.8
2019-08-29 10:00:00,667.5294,767.59686,31.222393,680.85,504.0,31.2
2019-08-29 11:00:00,705.2552,635.8797,31.527021,712.93,897.0,31.4
2019-08-29 12:00:00,734.30396,795.0193,31.500483,711.29,782.00006,31.6
2019-08-29 13:00:00,744.2254,714.2774,31.550665,720.19,610.0,31.6
2019-08-29 14:00:00,737.1379,554.5039,31.382788,734.67,400.0,31.3
2019-08-29 15:00:00,730.2978,378.7159,30.997248,738.14,90.0,30.9
2019-08-29 16:00:00,712.6144,169.61127,30.731606,710.1,53.0,30.5
2019-08-29 17:00:00,683.9009,16.985537,30.247871,656.35,195.0,30.0
2019-08-29 18:00:00,650.36163,40.45349,29.569729,621.45,19.000002,29.5
2019-08-29 19:00:00,606.50885,-5.2001944,29.252434,586.89,1.006074e-06,29.4
2019-08-29 20:00:00,589.0719,-19.40637,29.20939,570.84,1.006074e-06,29.3
2019-08-29 21:00:00,591.568,-7.8053427,29.218792,573.42,1.006074e-06,29.2
2019-08-29 22:00:00,603.9496,-1.7028494,29.094568,587.63,1.006074e-06,29.1
2019-08-29 23:00:00,617.1266,-5.9216604,28.947826,598.65,1.006074e-06,29.0
2019-08-30 00:00:00,606.4486,-3.0761251,28.842682,593.18,1.006074e-06,28.8
2019-08-30 01:00:00,567.46716,-4.417617,28.761852,571.57,1.006074e-06,28.6
2019-08-30 02:00:00,535.9036,-3.5995321,28.565218,515.51,1.006074e-06,28.5
2019-08-30 03:00:00,491.18625,4.320222,28.512926,481.54,1.006074e-06,28.6
2019-08-30 04:00:00,465.61948,19.556322,28.738703,460.22,1.006074e-06,28.5
2019-08-30 05:00:00,441.0755,31.531282,28.840038,442.73,1.006074e-06,28.5
2019-08-30 06:00:00,431.1155,66.34278,28.988297,424.34,42.0,28.8
2019-08-30 07:00:00,435.1912,158.89145,29.309393,437.61002,10.000001,29.2
2019-08-30 08:00:00,471.41168,182.77277,29.597876,493.69,118.0,29.5
2019-08-30 09:00:00,537.0143,165.47772,29.661098,558.35,59.0,29.6
2019-08-30 10:00:00,578.2044,101.4076,30.076561,583.5,94.0,29.5
2019-08-30 11:00:00,592.0171,144.7106,30.174992,596.8,879.00006,29.5
2019-08-30 12:00:00,659.528,561.62775,29.977156,569.45,730.0,29.4
2019-08-30 13:00:00,625.0348,581.2476,29.44747,585.14,80.0,29.3
2019-08-30 14:00:00,587.9444,236.9306,29.373686,579.75,61.0,29.3
2019-08-30 15:00:00,565.5612,134.48761,29.493837,561.62,49.0,29.2
2019-08-30 16:00:00,567.869,155.25957,29.190466,544.13,74.0,29.1
2019-08-30 17:00:00,552.4009,28.983538,29.091597,533.64,14.000001,28.9
2019-08-30 18:00:00,525.9439,-6.806136,28.86181,502.32,4.000001,28.7
2019-08-30 19:00:00,495.1956,-2.7402945,28.792454,468.51,1.006074e-06,28.5
2019-08-30 20:00:00,479.2478,-15.685393,28.578716,445.22,1.006074e-06,28.4
2019-08-30 21:00:00,461.6995,-13.686309,28.39073,420.01,1.006074e-06,28.3
2019-08-30 22:00:00,448.12634,-0.21595663,28.269028,424.16,1.006074e-06,28.1
2019-08-30 23:00:00,465.13876,2.3532114,28.151806,429.37,1.006074e-06,28.0
2019-08-31 00:00:00,455.6299,3.179719,28.075554,432.7,1.006074e-06,27.9
2019-08-31 01:00:00,424.57663,12.45984,28.026611,421.94,1.006074e-06,27.9
2019-08-31 02:00:00,421.3521,56.13379,28.00084,414.98,1.006074e-06,27.8
2019-08-31 03:00:00,421.51233,66.10414,27.79561,382.4,1.006074e-06,27.7
2019-08-31 04:00:00,394.77103,-3.5750265,27.73835,366.03,1.006074e-06,27.7
2019-08-31 05:00:00,366.90814,27.498217,27.921991,361.79,1.006074e-06,27.8
2019-08-31 06:00:00,364.79367,113.4961,28.00048,358.94,44.0,28.3
2019-08-31 07:00:00,385.53217,207.53178,28.491081,381.28998,242.0,28.7
2019-08-31 08:00:00,427.9421,496.56415,29.138514,392.65,464.0,29.0
2019-08-31 09:00:00,429.76523,590.6639,29.219196,419.39,666.0,29.3
2019-08-31 10:00:00,464.6352,664.1911,29.343958,451.81,824.00006,29.7
2019-08-31 11:00:00,470.5223,899.60376,30.071554,497.63998,926.00006,29.9
2019-08-31 12:00:00,511.50415,929.9056,30.200508,498.72,955.0,30.0
2019-08-31 13:00:00,527.83356,803.57806,30.184937,505.58,913.0,30.0
2019-08-31 14:00:00,535.7822,677.0755,30.168907,516.6,804.00006,30.0
2019-08-31 15:00:00,538.4358,530.0291,30.109844,552.97,637.0,29.8
2019-08-31 16:00:00,544.2627,369.29312,29.60848,522.07,430.0,29.6
2019-08-31 17:00:00,516.576,202.02226,29.283323,518.95,206.0,29.2
2019-08-31 18:00:00,496.6227,78.6487,28.944242,498.12,21.000002,28.8
2019-08-31 19:00:00,478.97562,4.028062,28.71229,488.4,1.006074e-06,28.6
2019-08-31 20:00:00,481.88162,-0.54296774,28.61691,489.26,1.006074e-06,28.5
2019-08-31 21:00:00,493.3921,5.2202463,28.606071,509.61,1.006074e-06,28.4
2019-08-31 22:00:00,515.44073,9.066148,28.52509,554.2,1.006074e-06,28.3
2019-08-31 23:00:00,551.60986,8.97963,28.39577,586.05,1.006074e-06,28.3
