datetime,pred_OT,true_OT
2019-08-01 00:00:00,28.785980546245078,29.000707307535713
2019-08-01 01:00:00,28.45087968731803,28.90068459866238
2019-08-01 02:00:00,28.425902353734248,28.8006615602119
2019-08-01 03:00:00,28.430292321318447,28.70063852176142
2019-08-01 04:00:00,28.44694239394381,28.70063852176142
2019-08-01 05:00:00,28.60367231133972,28.70063852176142
2019-08-01 06:00:00,28.929321227297763,29.20075305485953
2019-08-01 07:00:00,29.56301041145945,29.800890626408123
2019-08-01 08:00:00,30.345170474527848,30.601073615703385
2019-08-01 09:00:00,31.101138382652454,30.901142401477678
2019-08-01 10:00:00,31.424429833285437,30.901142401477678
2019-08-01 11:00:00,31.324935766154223,31.001165439928158
2019-08-01 12:00:00,31.12989893229472,31.101188148801494
2019-08-01 13:00:00,30.9319384195734,31.101188148801494
2019-08-01 14:00:00,30.692884909985104,31.001165439928158
2019-08-01 15:00:00,30.475489562543626,30.801119692604345
2019-08-01 16:00:00,30.285749362996857,30.601073615703385
2019-08-01 17:00:00,29.990016823731963,30.200982121055752
2019-08-01 18:00:00,29.508773218857275,29.800890626408123
2019-08-01 19:00:00,29.13191098061125,29.600844879084306
2019-08-01 20:00:00,29.06162700634939,29.500821840633826
2019-08-01 21:00:00,29.037967651772306,29.500821840633826
2019-08-01 22:00:00,29.12433334287132,29.30077609331001
2019-08-01 23:00:00,29.042632157119087,29.20075305485953
2019-08-02 00:00:00,29.142459756322015,29.000707307535713
2019-08-02 01:00:00,28.742613796648126,28.8006615602119
2019-08-02 02:00:00,28.615277052226148,28.70063852176142
2019-08-02 03:00:00,28.62386121856984,28.70063852176142
2019-08-02 04:00:00,28.722558368162122,28.600615812888083
2019-08-02 05:00:00,28.896574442075103,28.600615812888083
2019-08-02 06:00:00,29.227952397561378,29.100730345986193
2019-08-02 07:00:00,29.84215895831674,29.500821840633826
2019-08-02 08:00:00,30.433923292895056,29.800890626408123
2019-08-02 09:00:00,30.8063576621851,29.900913335281455
2019-08-02 10:00:00,30.902510146633418,30.000936373731935
2019-08-02 11:00:00,30.756274789507756,30.200982121055752
2019-08-02 12:00:00,30.79325993682747,30.40102786837957
2019-08-02 13:00:00,30.669930191346086,30.50105090683005
2019-08-02 14:00:00,30.562008836592653,30.601073615703385
2019-08-02 15:00:00,30.494757631227927,30.50105090683005
2019-08-02 16:00:00,30.427396347096447,30.301005159506232
2019-08-02 17:00:00,30.132811395453793,29.800890626408123
2019-08-02 18:00:00,29.548647109861335,29.100730345986193
2019-08-02 19:00:00,28.966047326980753,28.90068459866238
2019-08-02 20:00:00,28.786674306137325,28.70063852176142
2019-08-02 21:00:00,28.7523580745456,28.600615812888083
2019-08-02 22:00:00,28.714872629118318,28.600615812888083
2019-08-02 23:00:00,28.6487935648732,28.500592774437603
2019-08-03 00:00:00,28.591855981925594,28.400569900775693
2019-08-03 01:00:00,28.28258408392749,28.300547027113787
2019-08-03 02:00:00,28.27931698567958,28.20052415345188
2019-08-03 03:00:00,28.28219716035813,28.10050127978997
2019-08-03 04:00:00,28.27160158469264,28.10050127978997
2019-08-03 05:00:00,28.428812519933082,28.20052415345188
2019-08-03 06:00:00,28.81952424900667,28.8006615602119
2019-08-03 07:00:00,29.518687888139212,29.20075305485953
2019-08-03 08:00:00,30.085463353933633,29.600844879084306
2019-08-03 09:00:00,30.388991381431936,30.000936373731935
2019-08-03 10:00:00,30.736560143790676,30.301005159506232
2019-08-03 11:00:00,30.814700248480804,30.50105090683005
2019-08-03 12:00:00,30.911049820062406,30.50105090683005
2019-08-03 13:00:00,30.70091670503217,30.601073615703385
2019-08-03 14:00:00,30.54357327977905,30.601073615703385
2019-08-03 15:00:00,30.355367261846727,30.40102786837957
2019-08-03 16:00:00,30.067161275864144,30.200982121055752
2019-08-03 17:00:00,29.815077274656,29.800890626408123
2019-08-03 18:00:00,29.314128581801462,29.400798802183346
2019-08-03 19:00:00,29.013900939842813,29.30077609331001
2019-08-03 20:00:00,29.004684974110315,29.20075305485953
2019-08-03 21:00:00,29.000890222851723,29.100730345986193
2019-08-03 22:00:00,28.957929182721447,29.100730345986193
2019-08-03 23:00:00,28.89249164039094,29.100730345986193
2019-08-04 00:00:00,28.929798455005113,29.100730345986193
2019-08-04 01:00:00,28.82306061178283,29.100730345986193
2019-08-04 02:00:00,28.82974212926289,29.100730345986193
2019-08-04 03:00:00,28.89050165358363,29.100730345986193
2019-08-04 04:00:00,29.00042288245875,29.100730345986193
2019-08-04 05:00:00,29.186303404049173,29.100730345986193
2019-08-04 06:00:00,29.50389910244566,29.500821840633826
2019-08-04 07:00:00,30.022141696880198,29.900913335281455
2019-08-04 08:00:00,30.6156040129145,30.50105090683005
2019-08-04 09:00:00,31.29457577862261,30.901142401477678
2019-08-04 10:00:00,31.634621613047653,31.201211187251975
2019-08-04 11:00:00,31.724321306555204,31.50127997302627
2019-08-04 12:00:00,31.803550993289875,31.601302681899604
2019-08-04 13:00:00,31.83326962369545,31.601302681899604
2019-08-04 14:00:00,31.532332731718693,31.40125693457579
2019-08-04 15:00:00,31.18262369537408,31.301234225702455
2019-08-04 16:00:00,30.96900365413958,31.001165439928158
2019-08-04 17:00:00,30.671536879932646,30.50105090683005
2019-08-04 18:00:00,30.154109659357214,29.900913335281455
2019-08-04 19:00:00,29.745582637658718,29.70086758795764
2019-08-04 20:00:00,29.62663857525863,29.600844879084306
2019-08-04 21:00:00,29.593529914329707,29.500821840633826
2019-08-04 22:00:00,29.535785691317365,29.500821840633826
2019-08-04 23:00:00,29.4827059736518,29.400798802183346
