date,time,pred,true,datetime
2019-08-27,04:00:00,27.97684,27.9,2019-08-27 04:00:00
2019-08-27,04:00:00,26.708595,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.918516,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.099709,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.891405,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.540304,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.997622,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.02446,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.350124,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.261644,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.104149,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.79293,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.72831,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.469057,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.7332,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.808666,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.94743,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.047428,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.14859,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.15453,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.241451,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.43815,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.461514,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,27.395758,27.2,2019-08-27 04:00:00
2019-08-27,04:00:00,26.702877,27.2,2019-08-27 04:00:00
2019-08-27,05:00:00,28.300299,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.267204,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.225183,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.264992,27.7,2019-08-27 05:00:00
