date,time,pred,true,datetime
2019-08-25,08:00:00,378.7836,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,476.95422,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,343.47412,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,338.8253,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,331.74063,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,313.95605,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,291.6845,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,425.11707,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,389.33044,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,336.82684,266.0,2019-08-25 08:00:00
2019-08-25,08:00:00,360.71295,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,355.9739,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,382.02072,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,390.86258,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,369.29187,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,393.13803,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,390.2751,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,376.50546,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,405.53183,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,405.97464,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,404.13248,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,438.96213,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,348.87906,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,476.29514,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,463.10678,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,379.50668,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,385.85535,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,404.89874,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,372.77127,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,433.95657,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,471.36447,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,469.8253,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,486.8562,445.0,2019-08-25 08:00:00
2019-08-25,08:00:00,431.10623,445.0,2019-08-25 08:00:00
2019-08-25,10:00:00,582.92316,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,632.31366,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,614.3494,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,616.2659,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,631.1187,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,651.06494,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,649.50525,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,632.9173,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,632.4644,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,624.7311,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,572.1229,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,608.07605,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,618.79285,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,604.12134,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,597.2467,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,549.1036,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,537.0402,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,519.087,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,531.91406,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,552.94727,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,589.295,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,645.72394,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,631.1288,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,610.10394,455.0,2019-08-25 10:00:00
2019-08-25,10:00:00,660.271,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,642.8109,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,649.21405,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,649.4825,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,652.2591,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,671.289,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,698.31506,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,715.9446,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,725.1189,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,722.1383,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,724.4978,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,731.51904,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,701.7079,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,728.49426,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,706.2355,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,635.88544,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,631.9808,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,652.94855,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,661.85675,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,699.59894,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,673.21185,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,689.3018,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,705.9964,427.0,2019-08-25 10:00:00
2019-08-25,10:00:00,698.2495,427.0,2019-08-25 10:00:00
2019-08-25,11:00:00,614.42865,494.0,2019-08-25 11:00:00
