datetime,pred_OT,true_OT
2019-08-01 00:00:00,33.40049142647706,-0.03996756514865751
2019-08-01 01:00:00,8.95424421908362,-0.03996756514865751
2019-08-01 02:00:00,4.029275917026581,-0.03996756514865751
2019-08-01 03:00:00,5.028506908287397,-0.03996756514865751
2019-08-01 04:00:00,-13.620681901169291,-0.03996756514865751
2019-08-01 05:00:00,7.016007676950807,-0.03996756514865751
2019-08-01 06:00:00,86.74355250135613,73.97698385555385
2019-08-01 07:00:00,239.4945126875429,273.0225542273294
2019-08-01 08:00:00,477.39399623623643,487.0715539743672
2019-08-01 09:00:00,707.0234659087594,680.1157679049957
2019-08-01 10:00:00,779.8359314851218,832.1505597315409
2019-08-01 11:00:00,840.3061314929105,940.1752818513448
2019-08-01 12:00:00,877.6110613458063,970.1821865287429
2019-08-01 13:00:00,836.4002039736404,935.1741514837222
2019-08-01 14:00:00,741.7168100151341,838.1519774085195
2019-08-01 15:00:00,612.2173553437058,681.1159939785202
2019-08-01 16:00:00,458.51603035988325,484.0708757537937
2019-08-01 17:00:00,245.16287633087143,268.021408550749
2019-08-01 18:00:00,95.94197812953017,70.9762979805014
2019-08-01 19:00:00,14.81938155281324,-0.03996756514865751
2019-08-01 20:00:00,-5.6947598172965,-0.03996756514865751
2019-08-01 21:00:00,10.028611575730423,-0.03996756514865751
2019-08-01 22:00:00,26.924143948485977,-0.03996756514865751
2019-08-01 23:00:00,30.752148872031967,-0.03996756514865751
2019-08-02 00:00:00,21.106035733433146,-0.03996756514865751
2019-08-02 01:00:00,4.739596254749472,-0.03996756514865751
2019-08-02 02:00:00,0.9630447387141317,-0.03996756514865751
2019-08-02 03:00:00,-7.532998246409505,-0.03996756514865751
2019-08-02 04:00:00,-3.0463560270198116,-0.03996756514865751
2019-08-02 05:00:00,2.665140605199298,-0.03996756514865751
2019-08-02 06:00:00,69.98640545356116,71.9765240540259
2019-08-02 07:00:00,264.49806719842275,269.02164227875244
2019-08-02 08:00:00,505.9796784977885,484.0708757537937
2019-08-02 09:00:00,687.5687197344675,680.1157679049957
2019-08-02 10:00:00,808.9498340301452,623.1026980066044
2019-08-02 11:00:00,702.8430181563795,943.1760213077498
2019-08-02 12:00:00,867.3847387026988,780.1386814366037
2019-08-02 13:00:00,758.353850633704,939.1750557778203
2019-08-02 14:00:00,764.3042588629512,854.1555945849113
2019-08-02 15:00:00,647.1688390982342,696.1194463172194
2019-08-02 16:00:00,494.27163243720383,496.07361925400346
2019-08-02 17:00:00,251.73465985242734,276.02324775686077
2019-08-02 18:00:00,104.59170774303804,73.97698385555385
2019-08-02 19:00:00,21.980896750693233,-0.03996756514865751
2019-08-02 20:00:00,12.74399205683099,-0.03996756514865751
2019-08-02 21:00:00,12.847863336200163,-0.03996756514865751
2019-08-02 22:00:00,26.424872904408375,-0.03996756514865751
2019-08-02 23:00:00,24.521908201283168,-0.03996756514865751
2019-08-03 00:00:00,22.247808431725133,-0.03996756514865751
2019-08-03 01:00:00,-10.818484319803048,-0.03996756514865751
2019-08-03 02:00:00,-0.4417052384287672,-0.03996756514865751
2019-08-03 03:00:00,0.15537473768858945,-0.03996756514865751
2019-08-03 04:00:00,-14.934802847528772,-0.03996756514865751
2019-08-03 05:00:00,21.02131596040013,-0.03996756514865751
2019-08-03 06:00:00,66.20100535985812,67.97561210544896
2019-08-03 07:00:00,232.17043166569516,263.02027052864753
2019-08-03 08:00:00,523.2597565840996,476.0690365476819
2019-08-03 09:00:00,697.4251779546482,670.113476551835
2019-08-03 10:00:00,786.1363024920224,823.1485250698204
2019-08-03 11:00:00,909.3901922258415,941.1755691607009
2019-08-03 12:00:00,910.4448569536676,971.1824126022675
2019-08-03 13:00:00,877.6884634369619,935.1741514837222
2019-08-03 14:00:00,782.5362479516461,840.1524295555685
2019-08-03 15:00:00,650.8490819601043,685.1168982726183
2019-08-03 16:00:00,474.5813120187069,490.0722628128565
2019-08-03 17:00:00,261.49551363050614,271.02210208028043
2019-08-03 18:00:00,106.42745081201294,70.9762979805014
2019-08-03 19:00:00,27.36017368746792,-0.03996756514865751
2019-08-03 20:00:00,13.568211041349258,-0.03996756514865751
2019-08-03 21:00:00,21.112480804710145,-0.03996756514865751
2019-08-03 22:00:00,25.304823617380208,-0.03996756514865751
2019-08-03 23:00:00,23.344725883362457,-0.03996756514865751
2019-08-04 00:00:00,14.901498803002795,-0.03996756514865751
2019-08-04 01:00:00,13.09819541582354,-0.03996756514865751
2019-08-04 02:00:00,21.468429384903573,-0.03996756514865751
2019-08-04 03:00:00,7.597441898091688,-0.03996756514865751
2019-08-04 04:00:00,0.3561823384970353,-0.03996756514865751
2019-08-04 05:00:00,25.624750219628794,-0.03996756514865751
2019-08-04 06:00:00,86.90360765622786,71.9765240540259
2019-08-04 07:00:00,205.62747341120064,272.0223281538049
2019-08-04 08:00:00,403.8548450461531,487.0715539743672
2019-08-04 09:00:00,612.6232570535353,681.1159939785202
2019-08-04 10:00:00,777.6311353679889,627.1036329186184
2019-08-04 11:00:00,699.7119688503076,944.1762473812744
2019-08-04 12:00:00,870.8343980406398,759.1338726567576
2019-08-04 13:00:00,713.0487043242342,661.1114112721987
2019-08-04 14:00:00,614.0868852827716,837.151751334995
2019-08-04 15:00:00,618.2547184538396,683.1164461255693
2019-08-04 16:00:00,504.34872335867675,375.0459122515074
2019-08-04 17:00:00,224.27507391627495,242.01545409432254
2019-08-04 18:00:00,88.8461307065734,70.9762979805014
2019-08-04 19:00:00,32.645208679394216,-0.03996756514865751
